,District,Year-Month,CommName,Year,Month,Arrivals,Model,Weighted_Modal
909,Mahabubabad,2019-02-01,Cotton,2019,Feb,6063.0,5236.631578947368,5248.166914068943
910,Mahabubabad,2019-02-01,Maize,2019,Feb,4361.0,1939.3333333333333,1929.5290071084614
911,Mahabubabad,2019-02-01,Paddy,2019,Feb,25760.0,2036.5277777777778,2063.6342779503107
912,Mahabubabad,2019-03-01,Cotton,2019,Mar,3012.0,5404.375,5344.821381142098
913,Mahabubabad,2019-03-01,Maize,2019,Mar,30864.0,1898.5625,1894.6712350959046
914,Mahabubabad,2019-03-01,Paddy,2019,Mar,7799.0,1877.4375,1900.0675086549559
915,Mahabubabad,2019-04-01,Cotton,2019,Apr,3431.0,5610.0,5610.0
916,Mahabubabad,2019-04-01,Maize,2019,Apr,40433.0,2061.3529411764707,2064.0580961096134
917,Mahabubabad,2019-04-01,Paddy,2019,Apr,24066.0,1792.3823529411766,1759.3053685697664
918,Mahabubabad,2019-05-01,Cotton,2019,May,2225.0,5610.0,5610.0
919,Mahabubabad,2019-05-01,Maize,2019,May,14400.0,2011.8125,1991.8861111111112
920,Mahabubabad,2019-05-01,Paddy,2019,May,20568.0,1833.6764705882354,1835.071348697005
921,Mahabubabad,2019-06-01,Cotton,2019,Jun,1949.0,5609.928571428572,5609.934325295023
922,Mahabubabad,2019-06-01,Maize,2019,Jun,535.0,2065.4615384615386,2107.0542056074764
923,Mahabubabad,2019-06-01,Paddy,2019,Jun,6210.0,1972.392857142857,1969.6875201288244
924,Mahabubabad,2019-07-01,Cotton,2019,Jul,4418.0,5610.0,5610.0
925,Mahabubabad,2019-07-01,Maize,2019,Jul,143.0,2298.923076923077,2314.867132867133
926,Mahabubabad,2019-07-01,Paddy,2019,Jul,9727.0,2186.9210526315787,2194.6903978616224
927,Mahabubabad,2019-08-01,Cotton,2019,Aug,2208.0,5610.0,5610.0
928,Mahabubabad,2019-08-01,Maize,2019,Aug,60.0,2123.3333333333335,2198.8333333333335
929,Mahabubabad,2019-08-01,Paddy,2019,Aug,8285.0,2244.6176470588234,2251.829631864816
930,Mahabubabad,2019-09-01,Cotton,2019,Sep,1667.0,5610.0,5610.0
931,Mahabubabad,2019-09-01,Maize,2019,Sep,140.0,1816.4,1833.4642857142858
932,Mahabubabad,2019-09-01,Paddy,2019,Sep,11712.0,2359.53125,2365.0223275273224
933,Mahabubabad,2019-10-01,Cotton,2019,Oct,819.0,5087.235294117647,5216.19536019536
934,Mahabubabad,2019-10-01,Maize,2019,Oct,85506.19999999998,1970.6666666666667,1946.7023233402956
935,Mahabubabad,2019-10-01,Paddy,2019,Oct,4673.0,2208.470588235294,2263.192274769955
936,Mahabubabad,2019-11-01,Cotton,2019,Nov,2243.0,4634.736842105263,4683.893000445832
937,Mahabubabad,2019-11-01,Maize,2019,Nov,69452.79999999999,1763.421052631579,1749.3601669047182
938,Mahabubabad,2019-11-01,Paddy,2019,Nov,20048.0,2021.1666666666667,1924.5626995211492
939,Mahabubabad,2019-12-01,Cotton,2019,Dec,2830.0,4633.8125,4695.346289752651
940,Mahabubabad,2019-12-01,Maize,2019,Dec,6289.0,1867.857142857143,1911.6768961679122
941,Mahabubabad,2019-12-01,Paddy,2019,Dec,88083.59999999998,1890.34375,1898.8467762443859
942,Mahbubnagar,2015-09-01,Paddy,2015,Sep,1553.0,1516.8333333333333,1486.970379909852
943,Mahbubnagar,2015-10-01,Cotton,2015,Oct,1108.0,3735.0,3841.259927797834
944,Mahbubnagar,2015-10-01,Maize,2015,Oct,98035.4,1309.9512195121952,1319.7488927469055
945,Mahbubnagar,2015-10-01,Paddy,2015,Oct,22444.0,1481.9166666666667,1462.3540144359295
946,Mahbubnagar,2015-11-01,Cotton,2015,Nov,7332.0,3743.235294117647,3765.057010365521
947,Mahbubnagar,2015-11-01,Maize,2015,Nov,81595.59999999999,1462.6190476190477,1477.9293613871337
948,Mahbubnagar,2015-11-01,Paddy,2015,Nov,47340.0,1579.7524509803923,1524.6131249119842
949,Mahbubnagar,2015-12-01,Cotton,2015,Dec,3227.0,3802.3333333333335,3642.52556554075
950,Mahbubnagar,2015-12-01,Maize,2015,Dec,4758.0,1490.4615384615386,1537.3490962589324
951,Mahbubnagar,2015-12-01,Paddy,2015,Dec,16463.0,1743.2679738562092,1678.6676385429953
952,Mahbubnagar,2016-01-01,Cotton,2016,Jan,105.0,3945.866666666667,3945.866666666667
953,Mahbubnagar,2016-01-01,Maize,2016,Jan,78.0,1369.6,1421.0897435897436
954,Mahbubnagar,2016-01-01,Paddy,2016,Jan,6617.0,1743.7714285714285,3395.1148052994813
955,Mahbubnagar,2016-02-01,Cotton,2016,Feb,70.0,3795.2,3795.2
956,Mahbubnagar,2016-02-01,Maize,2016,Feb,30.0,1278.5,1266.6
957,Mahbubnagar,2016-02-01,Onions,2016,Feb,284.0,1100.0,1100.0
958,Mahbubnagar,2016-02-01,Paddy,2016,Feb,155.0,1746.2,1753.1354838709678
959,Mahbubnagar,2016-03-01,Maize,2016,Mar,34.0,1405.75,1396.264705882353
960,Mahbubnagar,2016-03-01,Onions,2016,Mar,494.0,1100.0,1100.0
961,Mahbubnagar,2016-03-01,Paddy,2016,Mar,53.0,1360.0,1372.188679245283
962,Mahbubnagar,2016-04-01,Maize,2016,Apr,65.0,1295.875,1289.6615384615384
963,Mahbubnagar,2016-04-01,Onions,2016,Apr,207.0,2636.6666666666665,3183.2850241545893
964,Mahbubnagar,2016-04-01,Paddy,2016,Apr,2214.0,1372.1764705882354,1382.6878952122854
965,Mahbubnagar,2016-05-01,Onions,2016,May,116.0,1100.0,1100.0
966,Mahbubnagar,2016-05-01,Paddy,2016,May,554.0,1380.6153846153845,1381.1714801444043
967,Mahbubnagar,2016-06-01,Paddy,2016,Jun,67.0,1407.0,1406.3880597014925
968,Mahbubnagar,2016-07-01,Paddy,2016,Jul,8.0,1509.0,1509.0
969,Mahbubnagar,2016-08-01,Paddy,2016,Aug,553.0,1686.076923076923,1772.8047016274863
970,Mahbubnagar,2016-09-01,Maize,2016,Sep,67.0,1137.5,1178.358208955224
971,Mahbubnagar,2016-09-01,Paddy,2016,Sep,1438.0,1705.7777777777778,1761.048678720445
972,Mahbubnagar,2016-10-01,Cotton,2016,Oct,1458.0,4796.333333333333,4767.625514403292
973,Mahbubnagar,2016-10-01,Maize,2016,Oct,172093.99999999994,1351.9772727272727,1382.6339349425314
974,Mahbubnagar,2016-10-01,Paddy,2016,Oct,22964.0,1522.3222222222223,1554.9484628113569
975,Mahbubnagar,2016-11-01,Cotton,2016,Nov,6106.0,4517.5,4458.115951523092
976,Mahbubnagar,2016-11-01,Maize,2016,Nov,134071.79999999996,1372.391304347826,1391.4337526608874
977,Mahbubnagar,2016-11-01,Paddy,2016,Nov,90359.0,1561.1923076923076,1564.6408492789872
978,Mahbubnagar,2016-12-01,Cotton,2016,Dec,11057.0,4639.222222222223,4610.789092882337
979,Mahbubnagar,2016-12-01,Maize,2016,Dec,26365.0,1373.2222222222222,1410.0459700360327
980,Mahbubnagar,2016-12-01,Paddy,2016,Dec,57893.0,1548.063492063492,1530.0215714047179
981,Mahbubnagar,2017-01-01,Cotton,2017,Jan,11125.0,4986.142857142857,4990.92
982,Mahbubnagar,2017-01-01,Maize,2017,Jan,2562.0,1446.68,1451.4035909445745
983,Mahbubnagar,2017-01-01,Paddy,2017,Jan,13488.0,1699.876404494382,1675.584124159747
984,Mahbubnagar,2017-02-01,Cotton,2017,Feb,9666.3,4917.571428571428,4915.956229374218
985,Mahbubnagar,2017-02-01,Maize,2017,Feb,756.0,1458.391304347826,1462.5740740740741
986,Mahbubnagar,2017-02-01,Paddy,2017,Feb,4456.0,1746.3492063492063,1436.4103456014363
987,Mahbubnagar,2017-03-01,Cotton,2017,Mar,5505.0,4837.75,4881.712079927339
988,Mahbubnagar,2017-03-01,Maize,2017,Mar,1103.0,1505.7837837837837,1601.3907524932004
989,Mahbubnagar,2017-03-01,Onions,2017,Mar,788.0,1100.0,1100.0
990,Mahbubnagar,2017-03-01,Paddy,2017,Mar,857.0,1664.3125,1546.267211201867
991,Mahbubnagar,2017-04-01,Cotton,2017,Apr,1319.0,4818.666666666667,4835.172858225928
992,Mahbubnagar,2017-04-01,Maize,2017,Apr,1651.0,1535.142857142857,1536.152029073289
993,Mahbubnagar,2017-04-01,Onions,2017,Apr,1192.0,1100.0,1100.0
994,Mahbubnagar,2017-04-01,Paddy,2017,Apr,63971.0,1524.0992063492063,1555.2030451298244
995,Mahbubnagar,2017-05-01,Cotton,2017,May,74.0,3553.5,3550.5945945945946
996,Mahbubnagar,2017-05-01,Maize,2017,May,1415.0,1520.4,1541.2190812720848
997,Mahbubnagar,2017-05-01,Onions,2017,May,491.0,1100.0,1100.0
998,Mahbubnagar,2017-05-01,Paddy,2017,May,107447.0,1482.957994579946,1488.2649538842406
999,Mahbubnagar,2017-06-01,Maize,2017,Jun,320.0,1558.2307692307693,1566.475
1000,Mahbubnagar,2017-06-01,Onions,2017,Jun,12.0,1100.0,1100.0
1001,Mahbubnagar,2017-06-01,Paddy,2017,Jun,5102.0,1508.446153846154,1491.8033124264994
1002,Mahbubnagar,2017-07-01,Maize,2017,Jul,114.0,1699.4,1694.7543859649122
1003,Mahbubnagar,2017-07-01,Paddy,2017,Jul,602.0,1450.344827586207,1461.9792358803986
1004,Mahbubnagar,2017-08-01,Maize,2017,Aug,269.0,1569.5555555555557,1638.5130111524163
1005,Mahbubnagar,2017-08-01,Onions,2017,Aug,732.0,1475.0,1390.1639344262296
1006,Mahbubnagar,2017-08-01,Paddy,2017,Aug,691.0,1497.6666666666667,1511.4775687409551
1007,Mahbubnagar,2017-09-01,Maize,2017,Sep,6732.0,1203.9375,1216.6883541295306
1008,Mahbubnagar,2017-09-01,Onions,2017,Sep,1225.0,1166.75,1223.0097959183674
1009,Mahbubnagar,2017-09-01,Paddy,2017,Sep,4376.0,1561.337837837838,1573.3033592321756
1010,Mahbubnagar,2017-10-01,Cotton,2017,Oct,8362.0,3695.5,3718.4726142071277
1011,Mahbubnagar,2017-10-01,Maize,2017,Oct,114981.59999999999,1223.3061224489795,1251.0245465361415
1012,Mahbubnagar,2017-10-01,Onions,2017,Oct,142.0,1615.25,1336.056338028169
1013,Mahbubnagar,2017-10-01,Paddy,2017,Oct,17191.0,1517.9120879120878,1507.8821185504044
1014,Mahbubnagar,2017-11-01,Cotton,2017,Nov,21457.0,3892.625,3912.2997157104905
1015,Mahbubnagar,2017-11-01,Maize,2017,Nov,196687.8,1274.4615384615386,1263.0658602109534
1016,Mahbubnagar,2017-11-01,Onions,2017,Nov,45.0,2175.0,2175.0
1017,Mahbubnagar,2017-11-01,Paddy,2017,Nov,132058.0,1649.3389830508474,1627.925320692423
1018,Mahbubnagar,2017-12-01,Cotton,2017,Dec,39103.0,4559.375,4589.741886811754
1019,Mahbubnagar,2017-12-01,Maize,2017,Dec,63055.59999999999,1282.5,1281.3080503555593
1020,Mahbubnagar,2017-12-01,Onions,2017,Dec,81.0,3566.25,3652.222222222222
1021,Mahbubnagar,2017-12-01,Paddy,2017,Dec,43523.0,1832.3464052287582,1756.9197397544592
1022,Mahbubnagar,2018-01-01,Cotton,2018,Jan,14487.0,4393.428571428572,4388.385863187686
1023,Mahbubnagar,2018-01-01,Maize,2018,Jan,3174.0,1231.8461538461538,1237.1316950220541
1024,Mahbubnagar,2018-01-01,Onions,2018,Jan,774.0,3206.0,2601.798449612403
1025,Mahbubnagar,2018-01-01,Paddy,2018,Jan,2886.0,1840.377049180328,1849.8978401478403
1026,Mahbubnagar,2018-02-01,Cotton,2018,Feb,12392.0,3374.375,3327.555842479019
1027,Mahbubnagar,2018-02-01,Maize,2018,Feb,549.0,1166.6666666666667,1200.3570127504554
1028,Mahbubnagar,2018-02-01,Onions,2018,Feb,2584.0,2030.2,1640.561919504644
1029,Mahbubnagar,2018-02-01,Paddy,2018,Feb,147.0,1768.1666666666667,1757.8469387755101
1030,Mahbubnagar,2018-03-01,Cotton,2018,Mar,6200.0,2951.5,2953.6209677419356
1031,Mahbubnagar,2018-03-01,Maize,2018,Mar,1411.0,1157.607142857143,1180.3628632175762
1032,Mahbubnagar,2018-03-01,Onions,2018,Mar,2180.0,1525.6666666666667,1114.0587155963303
1033,Mahbubnagar,2018-03-01,Paddy,2018,Mar,97.0,1589.75,1581.2938144329896
1034,Mahbubnagar,2018-04-01,Cotton,2018,Apr,2398.0,4193.333333333333,4238.479566305255
1035,Mahbubnagar,2018-04-01,Maize,2018,Apr,3843.0,1177.3684210526317,1184.7985948477751
1036,Mahbubnagar,2018-04-01,Onions,2018,Apr,160.0,1100.0,1100.0
1037,Mahbubnagar,2018-04-01,Paddy,2018,Apr,124505.0,1500.6448412698414,1473.3686398136622
1038,Mahbubnagar,2018-05-01,Cotton,2018,May,934.0,3699.0,3548.593147751606
1039,Mahbubnagar,2018-05-01,Maize,2018,May,6151.0,1189.6744186046512,1190.6172980003253
1040,Mahbubnagar,2018-05-01,Paddy,2018,May,176255.8,1452.9139344262296,1431.519244000292
1041,Mahbubnagar,2018-06-01,Cotton,2018,Jun,20.0,3954.0,3955.5
1042,Mahbubnagar,2018-06-01,Maize,2018,Jun,601.0,1265.1,1264.9800332778702
1043,Mahbubnagar,2018-06-01,Onions,2018,Jun,15.0,1100.0,1100.0
1044,Mahbubnagar,2018-06-01,Paddy,2018,Jun,11498.0,1496.5866666666666,1429.6432133124601
1045,Mahbubnagar,2018-07-01,Cotton,2018,Jul,7.0,3689.0,3689.0
1046,Mahbubnagar,2018-07-01,Maize,2018,Jul,83.0,1257.3333333333333,1251.6265060240964
1047,Mahbubnagar,2018-07-01,Onions,2018,Jul,132.0,1216.6666666666667,1131.8181818181818
1048,Mahbubnagar,2018-07-01,Paddy,2018,Jul,2047.0,1526.6397849462367,1543.8312164142649
1049,Mahbubnagar,2018-08-01,Maize,2018,Aug,60.0,1302.0,1322.5
1050,Mahbubnagar,2018-08-01,Onions,2018,Aug,546.0,1105.0,1102.7838827838827
1051,Mahbubnagar,2018-08-01,Paddy,2018,Aug,1158.0,1597.1372549019607,1673.9789867587797
1052,Mahbubnagar,2018-09-01,Maize,2018,Sep,489.0,1243.75,1234.9406952965235
1053,Mahbubnagar,2018-09-01,Onions,2018,Sep,1802.0,1100.0,1100.0
1054,Mahbubnagar,2018-09-01,Paddy,2018,Sep,6787.0,1674.8461538461538,1733.0562840724915
1055,Mahbubnagar,2018-10-01,Maize,2018,Oct,21146.0,1324.0,1341.8021375200983
1056,Mahbubnagar,2018-10-01,Onions,2018,Oct,1209.0,1116.2,1112.394540942928
1057,Mahbubnagar,2018-10-01,Paddy,2018,Oct,19982.0,1589.0743243243244,1612.9539335401862
1058,Mahbubnagar,2018-11-01,Cotton,2018,Nov,6899.0,5452.833333333333,5441.779823162778
1059,Mahbubnagar,2018-11-01,Maize,2018,Nov,45566.0,1490.452380952381,1478.0557872097618
1060,Mahbubnagar,2018-11-01,Onions,2018,Nov,331.0,1100.0,1100.0
1061,Mahbubnagar,2018-11-01,Paddy,2018,Nov,133050.0,1673.6730158730159,1646.7614455718403
1062,Mahbubnagar,2018-12-01,Cotton,2018,Dec,10879.0,5338.0,5256.421546097987
1063,Mahbubnagar,2018-12-01,Maize,2018,Dec,12452.0,1663.344827586207,1653.3817057500803
1064,Mahbubnagar,2018-12-01,Onions,2018,Dec,499.0,1100.0,1100.0
1065,Mahbubnagar,2018-12-01,Paddy,2018,Dec,88874.0,1742.3027210884352,1740.1775622416753
1066,Mahbubnagar,2019-01-01,Cotton,2019,Jan,7941.0,5107.833333333333,5070.23347185493
1067,Mahbubnagar,2019-01-01,Maize,2019,Jan,1941.0,1775.7222222222222,1771.640391550747
1068,Mahbubnagar,2019-01-01,Onions,2019,Jan,210.0,1100.0,1100.0
1069,Mahbubnagar,2019-01-01,Paddy,2019,Jan,8645.0,1696.005291005291,1489.9228841334104
1070,Mahbubnagar,2019-02-01,Cotton,2019,Feb,7150.0,5000.0,4999.754685314685
1071,Mahbubnagar,2019-02-01,Maize,2019,Feb,261.0,1867.0,1904.16091954023
1072,Mahbubnagar,2019-02-01,Onions,2019,Feb,1063.0,1100.0,1100.0
1073,Mahbubnagar,2019-02-01,Paddy,2019,Feb,1757.0,1620.109649122807,1623.9081768165433
1074,Mahbubnagar,2019-03-01,Cotton,2019,Mar,1888.0,5307.4,5278.8983050847455
1075,Mahbubnagar,2019-03-01,Maize,2019,Mar,368.0,1888.857142857143,1911.3505434782608
1076,Mahbubnagar,2019-03-01,Onions,2019,Mar,1285.0,1100.0,1100.0
1077,Mahbubnagar,2019-03-01,Paddy,2019,Mar,388.0,1600.775,1566.173969072165
1078,Mahbubnagar,2019-04-01,Cotton,2019,Apr,346.0,5276.333333333333,5135.514450867052
1079,Mahbubnagar,2019-04-01,Maize,2019,Apr,680.0,1984.2777777777778,2070.0073529411766
1080,Mahbubnagar,2019-04-01,Onions,2019,Apr,723.0,1100.0,1100.0
1081,Mahbubnagar,2019-04-01,Paddy,2019,Apr,80069.0,1571.563596491228,1548.208066376084
1082,Mahbubnagar,2019-05-01,Cotton,2019,May,46.0,4160.0,4420.869565217391
1083,Mahbubnagar,2019-05-01,Maize,2019,May,1372.0,2028.65,2016.8024781341107
1084,Mahbubnagar,2019-05-01,Onions,2019,May,18.0,1100.0,1100.0
1085,Mahbubnagar,2019-05-01,Paddy,2019,May,59137.0,1675.1851851851852,1643.2443450518851
1086,Mahbubnagar,2019-06-01,Maize,2019,Jun,29.0,2070.6666666666665,2074.896551724138
1087,Mahbubnagar,2019-06-01,Paddy,2019,Jun,1250.0,1599.6089743589744,1663.4666666666667
1088,Mahbubnagar,2019-07-01,Paddy,2019,Jul,163.0,1611.4166666666667,1697.3680981595091
1089,Mahbubnagar,2019-08-01,Paddy,2019,Aug,426.0,1590.5,1443.737089201878
1090,Mahbubnagar,2019-09-01,Maize,2019,Sep,809.0,1501.3636363636363,1445.9048207663782
1091,Mahbubnagar,2019-09-01,Onions,2019,Sep,375.0,2700.5,2783.4186666666665
1092,Mahbubnagar,2019-09-01,Paddy,2019,Sep,1053.0,1778.2439024390244,1713.358024691358
1093,Mahbubnagar,2019-10-01,Cotton,2019,Oct,1132.0,3690.5,3364.0874558303885
1094,Mahbubnagar,2019-10-01,Maize,2019,Oct,33862.0,1608.5,1540.8299568838227
1095,Mahbubnagar,2019-10-01,Onions,2019,Oct,960.0,2422.4,2300.965625
1096,Mahbubnagar,2019-10-01,Paddy,2019,Oct,5062.0,1592.5,1592.6182338996443
1097,Mahbubnagar,2019-11-01,Maize,2019,Nov,77523.0,1687.7941176470588,1667.943887620448
1098,Mahbubnagar,2019-11-01,Onions,2019,Nov,335.0,4086.0,3876.89552238806
1099,Mahbubnagar,2019-11-01,Paddy,2019,Nov,56156.0,1722.7508591065293,1735.6749293634398
1100,Mahbubnagar,2019-12-01,Maize,2019,Dec,18958.0,1955.923076923077,1956.1256989133874
1101,Mahbubnagar,2019-12-01,Onions,2019,Dec,297.0,5319.0,5351.851851851852
1102,Mahbubnagar,2019-12-01,Paddy,2019,Dec,51875.0,1823.9925925925927,1793.3184128514058
1103,Mancherial,2015-11-01,Cotton,2015,Nov,647.0,3977.0,3977.0
1104,Mancherial,2016-11-01,Cotton,2016,Nov,29665.49,4700.806451612903,4715.31088817343
1105,Mancherial,2016-12-01,Cotton,2016,Dec,59374.2,4778.229166666667,4783.9193075443545
1106,Mancherial,2017-01-01,Cotton,2017,Jan,76233.73,5040.792079207921,5136.985163916288
1107,Mancherial,2017-01-01,Paddy,2017,Jan,7.0,1510.0,1510.0
1108,Mancherial,2017-02-01,Cotton,2017,Feb,59977.58,5375.882352941177,5414.63456845041
1109,Mancherial,2017-03-01,Cotton,2017,Mar,49232.3,5260.810810810811,5318.614507142668
1110,Mancherial,2017-04-01,Cotton,2017,Apr,7695.6,5227.027027027027,5233.93107749883
1111,Mancherial,2017-10-01,Cotton,2017,Oct,2513.55,3834.35,3856.9059696445265
1112,Mancherial,2017-11-01,Cotton,2017,Nov,47483.21,4091.8125,4121.955126243572
1113,Mancherial,2017-12-01,Cotton,2017,Dec,70823.06,4524.706666666667,4561.056998243227
1114,Mancherial,2018-01-01,Cotton,2018,Jan,87115.25,4662.313432835821,4644.675269255383
1115,Mancherial,2018-02-01,Cotton,2018,Feb,57085.62,4521.025641025641,4593.483199446726
1116,Mancherial,2018-03-01,Cotton,2018,Mar,5887.66,4525.0,4516.757506377746
1117,Mancherial,2018-10-01,Cotton,2018,Oct,446.7,5606.666666666667,5605.464517573316
1118,Mancherial,2018-11-01,Cotton,2018,Nov,2801.16,5307.7,5410.713418726528
1119,Mancherial,2018-12-01,Cotton,2018,Dec,4427.58,5435.277777777777,5426.235302354785
1120,Mancherial,2019-01-01,Cotton,2019,Jan,1989.5,5357.75,5385.379215883388
1121,Mancherial,2019-02-01,Cotton,2019,Feb,91.6,5230.0,5230.0
1122,Mancherial,2019-11-01,Cotton,2019,Nov,6632.0,4306.0,4621.838057901085
1123,Mancherial,2019-12-01,Cotton,2019,Dec,30026.1,5193.8421052631575,5170.248570410409
1124,Medak,2018-02-01,Paddy,2018,Feb,3180.0,1100.0,1100.0
1125,Nagarkurnool,2015-10-01,Maize,2015,Oct,91532.79999999999,1280.875,1276.3729788665921
1126,Nagarkurnool,2015-10-01,Paddy,2015,Oct,323.0,1354.4285714285713,1344.9659442724458
1127,Nagarkurnool,2015-11-01,Maize,2015,Nov,105941.59999999999,1432.909090909091,1406.689883860542
1128,Nagarkurnool,2015-11-01,Paddy,2015,Nov,1881.0,1497.921052631579,1538.7049441786285
1129,Nagarkurnool,2016-09-01,Maize,2016,Sep,321.0,1340.2,1431.4330218068535
1130,Nagarkurnool,2016-10-01,Maize,2016,Oct,118632.59999999999,1315.9433962264152,1294.560761544466
1131,Nagarkurnool,2016-10-01,Paddy,2016,Oct,12.0,1435.0,1435.0
1132,Nagarkurnool,2016-11-01,Maize,2016,Nov,129633.29999999999,1361.1016949152543,1354.4964758283559
1133,Nagarkurnool,2016-11-01,Paddy,2016,Nov,4625.6,1516.3076923076924,1509.9005534417156
1134,Nagarkurnool,2016-12-01,Maize,2016,Dec,21382.0,1386.0222222222221,1380.758628753157
1135,Nagarkurnool,2016-12-01,Paddy,2016,Dec,6135.0,1545.611111111111,1536.5897962510187
1136,Nagarkurnool,2017-01-01,Maize,2017,Jan,1384.0,1395.423076923077,1424.2998554913295
1137,Nagarkurnool,2017-01-01,Paddy,2017,Jan,23.0,1637.5,1661.9565217391305
1138,Nagarkurnool,2017-02-01,Maize,2017,Feb,269.0,1431.357142857143,1431.3828996282527
1139,Nagarkurnool,2017-02-01,Onions,2017,Feb,7.0,1200.0,1200.0
1140,Nagarkurnool,2017-03-01,Maize,2017,Mar,542.5,1427.357142857143,1437.7760368663594
1141,Nagarkurnool,2017-04-01,Maize,2017,Apr,2287.0,1520.142857142857,1532.1294271972015
1142,Nagarkurnool,2017-04-01,Onions,2017,Apr,7.0,1100.0,1100.0
1143,Nagarkurnool,2017-04-01,Paddy,2017,Apr,24265.399999999998,1514.2222222222222,1555.159522062965
1144,Nagarkurnool,2017-05-01,Maize,2017,May,777.0,1470.05,1527.2175032175032
1145,Nagarkurnool,2017-05-01,Paddy,2017,May,69373.19999999998,1536.0398550724638,1528.363839830559
1146,Nagarkurnool,2017-06-01,Maize,2017,Jun,31.0,1433.0,1429.7096774193549
1147,Nagarkurnool,2017-06-01,Paddy,2017,Jun,48.0,1550.1,1537.1354166666667
1148,Nagarkurnool,2017-07-01,Paddy,2017,Jul,38.0,1592.0,1632.8947368421052
1149,Nagarkurnool,2017-08-01,Maize,2017,Aug,14.0,1463.0,1463.0
1150,Nagarkurnool,2017-08-01,Paddy,2017,Aug,16.0,1583.5,1583.5
1151,Nagarkurnool,2017-09-01,Maize,2017,Sep,3195.0,1166.5625,1116.1433489827857
1152,Nagarkurnool,2017-09-01,Paddy,2017,Sep,111.0,1576.5,1590.4414414414414
1153,Nagarkurnool,2017-10-01,Maize,2017,Oct,62262.0,1244.1916666666666,1217.0274003404966
1154,Nagarkurnool,2017-10-01,Paddy,2017,Oct,22.0,1510.5,1562.3181818181818
1155,Nagarkurnool,2017-11-01,Maize,2017,Nov,176021.69999999998,1349.808988764045,1313.468664374904
1156,Nagarkurnool,2017-11-01,Paddy,2017,Nov,7642.599999999999,1616.3039215686276,1645.7105784244454
1157,Nagarkurnool,2017-12-01,Cotton,2017,Dec,7.0,4111.0,4111.0
1158,Nagarkurnool,2017-12-01,Maize,2017,Dec,74991.0,1311.8706896551723,1305.3676707871612
1159,Nagarkurnool,2017-12-01,Paddy,2017,Dec,9890.4,1712.4285714285713,1712.9298208363668
1160,Nagarkurnool,2018-01-01,Maize,2018,Jan,2476.82,1211.3076923076924,1225.2013953375697
1161,Nagarkurnool,2018-01-01,Paddy,2018,Jan,302.0,1593.2727272727273,1584.5877483443708
1162,Nagarkurnool,2018-02-01,Cotton,2018,Feb,7.0,1200.0,1200.0
1163,Nagarkurnool,2018-02-01,Maize,2018,Feb,255.0,1166.75,1173.7529411764706
1164,Nagarkurnool,2018-03-01,Maize,2018,Mar,220.0,1138.625,1136.459090909091
