,Year-Month,Year,Month,District,Mandal,cummRainFall
24608,2009-09-01,2009,Sep,Adilabad,Gudihathnur,141.6
24609,2010-09-01,2010,Sep,Adilabad,Gudihathnur,130.0
24610,2011-09-01,2011,Sep,Adilabad,Gudihathnur,107.0
24611,2012-09-01,2012,Sep,Adilabad,Gudihathnur,269.4
24612,2013-09-01,2013,Sep,Adilabad,Gudihathnur,95.0
24613,2014-09-01,2014,Sep,Adilabad,Gudihathnur,251.8
24614,2015-09-01,2015,Sep,Adilabad,Gudihathnur,143.8
24615,2016-09-01,2016,Sep,Adilabad,Gudihathnur,283.6
24616,2004-09-01,2004,Sep,Adilabad,Adilabad Rural,98.7
24617,2005-09-01,2005,Sep,Adilabad,Adilabad Rural,126.8
24618,2006-09-01,2006,Sep,Adilabad,Adilabad Rural,226.1
24619,2007-09-01,2007,Sep,Adilabad,Adilabad Rural,341.6
24620,2008-09-01,2008,Sep,Adilabad,Adilabad Rural,157.2
24621,2009-09-01,2009,Sep,Adilabad,Adilabad Rural,70.0
24622,2010-09-01,2010,Sep,Adilabad,Adilabad Rural,154.8
24623,2011-09-01,2011,Sep,Adilabad,Adilabad Rural,126.2
24624,2012-09-01,2012,Sep,Adilabad,Adilabad Rural,313.2
24625,2013-09-01,2013,Sep,Adilabad,Adilabad Rural,160.6
24626,2014-09-01,2014,Sep,Adilabad,Adilabad Rural,222.8
24627,2015-09-01,2015,Sep,Adilabad,Adilabad Rural,176.0
24628,2016-09-01,2016,Sep,Adilabad,Adilabad Rural,243.3
24629,2004-09-01,2004,Sep,Adilabad,Adilabad Urban,98.7
24630,2005-09-01,2005,Sep,Adilabad,Adilabad Urban,126.8
24631,2006-09-01,2006,Sep,Adilabad,Adilabad Urban,226.1
24632,2007-09-01,2007,Sep,Adilabad,Adilabad Urban,341.6
24633,2008-09-01,2008,Sep,Adilabad,Adilabad Urban,157.2
24634,2009-09-01,2009,Sep,Adilabad,Adilabad Urban,70.0
24635,2010-09-01,2010,Sep,Adilabad,Adilabad Urban,154.8
24636,2011-09-01,2011,Sep,Adilabad,Adilabad Urban,126.2
24637,2012-09-01,2012,Sep,Adilabad,Adilabad Urban,313.2
24638,2013-09-01,2013,Sep,Adilabad,Adilabad Urban,160.6
24639,2014-09-01,2014,Sep,Adilabad,Adilabad Urban,222.8
24640,2015-09-01,2015,Sep,Adilabad,Adilabad Urban,176.0
24641,2016-09-01,2016,Sep,Adilabad,Adilabad Urban,243.3
24642,2004-09-01,2004,Sep,Adilabad,Mavala,98.7
24643,2005-09-01,2005,Sep,Adilabad,Mavala,126.8
24644,2006-09-01,2006,Sep,Adilabad,Mavala,226.1
24645,2007-09-01,2007,Sep,Adilabad,Mavala,341.6
24646,2008-09-01,2008,Sep,Adilabad,Mavala,157.2
24647,2009-09-01,2009,Sep,Adilabad,Mavala,70.0
24648,2010-09-01,2010,Sep,Adilabad,Mavala,154.8
24649,2011-09-01,2011,Sep,Adilabad,Mavala,126.2
24650,2012-09-01,2012,Sep,Adilabad,Mavala,313.2
24651,2013-09-01,2013,Sep,Adilabad,Mavala,160.6
24652,2014-09-01,2014,Sep,Adilabad,Mavala,222.8
24653,2015-09-01,2015,Sep,Adilabad,Mavala,176.0
24654,2016-09-01,2016,Sep,Adilabad,Mavala,243.3
24655,2004-09-01,2004,Sep,Adilabad,Tamsi,61.2
24656,2005-09-01,2005,Sep,Adilabad,Tamsi,118.3
24657,2006-09-01,2006,Sep,Adilabad,Tamsi,246.2
24658,2007-09-01,2007,Sep,Adilabad,Tamsi,235.6
24659,2008-09-01,2008,Sep,Adilabad,Tamsi,216.0
24660,2009-09-01,2009,Sep,Adilabad,Tamsi,107.2
24661,2010-09-01,2010,Sep,Adilabad,Tamsi,163.4
24662,2011-09-01,2011,Sep,Adilabad,Tamsi,102.4
24663,2012-09-01,2012,Sep,Adilabad,Tamsi,170.4
24664,2013-09-01,2013,Sep,Adilabad,Tamsi,125.4
24665,2014-09-01,2014,Sep,Adilabad,Tamsi,248.0
24666,2015-09-01,2015,Sep,Adilabad,Tamsi,254.2
24667,2016-09-01,2016,Sep,Adilabad,Tamsi,236.8
24668,2004-09-01,2004,Sep,Adilabad,Talamadugu,61.2
24669,2005-09-01,2005,Sep,Adilabad,Talamadugu,118.3
24670,2006-09-01,2006,Sep,Adilabad,Talamadugu,210.8
24671,2007-09-01,2007,Sep,Adilabad,Talamadugu,243.4
24672,2008-09-01,2008,Sep,Adilabad,Talamadugu,206.0
24673,2009-09-01,2009,Sep,Adilabad,Talamadugu,97.6
24674,2010-09-01,2010,Sep,Adilabad,Talamadugu,142.0
24675,2011-09-01,2011,Sep,Adilabad,Talamadugu,99.6
24676,2012-09-01,2012,Sep,Adilabad,Talamadugu,166.8
24677,2013-09-01,2013,Sep,Adilabad,Talamadugu,135.4
24678,2014-09-01,2014,Sep,Adilabad,Talamadugu,217.6
24679,2015-09-01,2015,Sep,Adilabad,Talamadugu,186.6
24680,2016-09-01,2016,Sep,Adilabad,Talamadugu,248.0
24681,2004-09-01,2004,Sep,Adilabad,Bazarhathnoor,89.7
24682,2005-09-01,2005,Sep,Adilabad,Bazarhathnoor,142.9
24683,2006-09-01,2006,Sep,Adilabad,Bazarhathnoor,231.6
24684,2007-09-01,2007,Sep,Adilabad,Bazarhathnoor,329.4
24685,2008-09-01,2008,Sep,Adilabad,Bazarhathnoor,123.4
24686,2009-09-01,2009,Sep,Adilabad,Bazarhathnoor,172.4
24687,2010-09-01,2010,Sep,Adilabad,Bazarhathnoor,244.2
24688,2011-09-01,2011,Sep,Adilabad,Bazarhathnoor,76.8
24689,2012-09-01,2012,Sep,Adilabad,Bazarhathnoor,217.2
24690,2013-09-01,2013,Sep,Adilabad,Bazarhathnoor,262.6
24691,2014-09-01,2014,Sep,Adilabad,Bazarhathnoor,411.45
24692,2015-09-01,2015,Sep,Adilabad,Bazarhathnoor,175.2
24693,2016-09-01,2016,Sep,Adilabad,Bazarhathnoor,289.4
24694,2004-09-01,2004,Sep,Adilabad,Boath,159.2
24695,2005-09-01,2005,Sep,Adilabad,Boath,167.1
24696,2006-09-01,2006,Sep,Adilabad,Boath,188.0
24697,2007-09-01,2007,Sep,Adilabad,Boath,225.6
24698,2008-09-01,2008,Sep,Adilabad,Boath,127.2
24699,2009-09-01,2009,Sep,Adilabad,Boath,106.2
24700,2010-09-01,2010,Sep,Adilabad,Boath,314.8
24701,2011-09-01,2011,Sep,Adilabad,Boath,161.0
24702,2012-09-01,2012,Sep,Adilabad,Boath,333.2
24703,2013-09-01,2013,Sep,Adilabad,Boath,176.5
24704,2014-09-01,2014,Sep,Adilabad,Boath,237.8
24705,2015-09-01,2015,Sep,Adilabad,Boath,172.2
24706,2016-09-01,2016,Sep,Adilabad,Boath,200.6
24707,2004-09-01,2004,Sep,Adilabad,Neradigonda,132.3
24708,2005-09-01,2005,Sep,Adilabad,Neradigonda,201.4
24709,2006-09-01,2006,Sep,Adilabad,Neradigonda,261.4
24710,2007-09-01,2007,Sep,Adilabad,Neradigonda,206.0
24711,2008-09-01,2008,Sep,Adilabad,Neradigonda,207.6
24712,2009-09-01,2009,Sep,Adilabad,Neradigonda,147.2
24713,2010-09-01,2010,Sep,Adilabad,Neradigonda,243.2
24714,2011-09-01,2011,Sep,Adilabad,Neradigonda,180.8
24715,2012-09-01,2012,Sep,Adilabad,Neradigonda,223.6
24716,2013-09-01,2013,Sep,Adilabad,Neradigonda,166.2
24717,2014-09-01,2014,Sep,Adilabad,Neradigonda,239.6
24718,2015-09-01,2015,Sep,Adilabad,Neradigonda,128.2
24719,2016-09-01,2016,Sep,Adilabad,Neradigonda,271.6
24720,2004-09-01,2004,Sep,Adilabad,Ichoda,124.4
24721,2005-09-01,2005,Sep,Adilabad,Ichoda,229.2
24722,2006-09-01,2006,Sep,Adilabad,Ichoda,252.0
24723,2007-09-01,2007,Sep,Adilabad,Ichoda,265.8
24724,2008-09-01,2008,Sep,Adilabad,Ichoda,233.6
24725,2009-09-01,2009,Sep,Adilabad,Ichoda,158.4
24726,2010-09-01,2010,Sep,Adilabad,Ichoda,199.2
24727,2011-09-01,2011,Sep,Adilabad,Ichoda,124.4
24728,2012-09-01,2012,Sep,Adilabad,Ichoda,237.6
24729,2013-09-01,2013,Sep,Adilabad,Ichoda,135.8
24730,2014-09-01,2014,Sep,Adilabad,Ichoda,326.6
24731,2015-09-01,2015,Sep,Adilabad,Ichoda,183.6
24732,2016-09-01,2016,Sep,Adilabad,Ichoda,260.8
24733,2004-09-01,2004,Sep,Adilabad,Sirikonda,62.0
24734,2005-09-01,2005,Sep,Adilabad,Sirikonda,202.2
24735,2006-09-01,2006,Sep,Adilabad,Sirikonda,223.4
24736,2007-09-01,2007,Sep,Adilabad,Sirikonda,197.0
24737,2008-09-01,2008,Sep,Adilabad,Sirikonda,107.0
24738,2009-09-01,2009,Sep,Adilabad,Sirikonda,170.2
24739,2010-09-01,2010,Sep,Adilabad,Sirikonda,194.0
24740,2011-09-01,2011,Sep,Adilabad,Sirikonda,97.8
24741,2012-09-01,2012,Sep,Adilabad,Sirikonda,295.8
24742,2013-09-01,2013,Sep,Adilabad,Sirikonda,109.6
24743,2014-09-01,2014,Sep,Adilabad,Sirikonda,172.0
24744,2015-09-01,2015,Sep,Adilabad,Sirikonda,243.6
24745,2016-09-01,2016,Sep,Adilabad,Sirikonda,348.4
24746,2004-09-01,2004,Sep,Adilabad,Utnur,150.0
24747,2005-09-01,2005,Sep,Adilabad,Utnur,202.2
24748,2006-09-01,2006,Sep,Adilabad,Utnur,373.8
24749,2007-09-01,2007,Sep,Adilabad,Utnur,166.7
24750,2008-09-01,2008,Sep,Adilabad,Utnur,98.0
24751,2009-09-01,2009,Sep,Adilabad,Utnur,102.8
24752,2010-09-01,2010,Sep,Adilabad,Utnur,345.0
24753,2011-09-01,2011,Sep,Adilabad,Utnur,92.4
24754,2012-09-01,2012,Sep,Adilabad,Utnur,288.2
24755,2013-09-01,2013,Sep,Adilabad,Utnur,247.8
24756,2014-09-01,2014,Sep,Adilabad,Utnur,196.6
24757,2015-09-01,2015,Sep,Adilabad,Utnur,273.0
24758,2016-09-01,2016,Sep,Adilabad,Utnur,251.0
24759,2004-09-01,2004,Sep,Kumuram Bheem,Jainoor,102.0
24760,2005-09-01,2005,Sep,Kumuram Bheem,Jainoor,86.2
24761,2006-09-01,2006,Sep,Kumuram Bheem,Jainoor,411.45
24762,2007-09-01,2007,Sep,Kumuram Bheem,Jainoor,156.0
24763,2008-09-01,2008,Sep,Kumuram Bheem,Jainoor,77.6
24764,2009-09-01,2009,Sep,Kumuram Bheem,Jainoor,78.0
24765,2010-09-01,2010,Sep,Kumuram Bheem,Jainoor,283.0
24766,2011-09-01,2011,Sep,Kumuram Bheem,Jainoor,149.0
24767,2012-09-01,2012,Sep,Kumuram Bheem,Jainoor,270.6
24768,2013-09-01,2013,Sep,Kumuram Bheem,Jainoor,178.4
24769,2014-09-01,2014,Sep,Kumuram Bheem,Jainoor,209.6
24770,2015-09-01,2015,Sep,Kumuram Bheem,Jainoor,238.8
24771,2016-09-01,2016,Sep,Kumuram Bheem,Jainoor,231.0
24772,2004-09-01,2004,Sep,Kumuram Bheem,Sirpur_U,102.0
24773,2005-09-01,2005,Sep,Kumuram Bheem,Sirpur_U,86.2
24774,2006-09-01,2006,Sep,Kumuram Bheem,Sirpur_U,410.2
24775,2007-09-01,2007,Sep,Kumuram Bheem,Sirpur_U,104.2
24776,2008-09-01,2008,Sep,Kumuram Bheem,Sirpur_U,109.4
24777,2009-09-01,2009,Sep,Kumuram Bheem,Sirpur_U,76.0
24778,2010-09-01,2010,Sep,Kumuram Bheem,Sirpur_U,294.2
24779,2011-09-01,2011,Sep,Kumuram Bheem,Sirpur_U,114.0
24780,2012-09-01,2012,Sep,Kumuram Bheem,Sirpur_U,236.8
24781,2013-09-01,2013,Sep,Kumuram Bheem,Sirpur_U,194.4
24782,2014-09-01,2014,Sep,Kumuram Bheem,Sirpur_U,228.0
24783,2015-09-01,2015,Sep,Kumuram Bheem,Sirpur_U,330.0
24784,2016-09-01,2016,Sep,Kumuram Bheem,Sirpur_U,317.2
24785,2004-09-01,2004,Sep,Kumuram Bheem,Lingapur,102.0
24786,2005-09-01,2005,Sep,Kumuram Bheem,Lingapur,86.2
24787,2006-09-01,2006,Sep,Kumuram Bheem,Lingapur,410.2
24788,2007-09-01,2007,Sep,Kumuram Bheem,Lingapur,104.2
24789,2008-09-01,2008,Sep,Kumuram Bheem,Lingapur,109.4
24790,2009-09-01,2009,Sep,Kumuram Bheem,Lingapur,76.0
24791,2010-09-01,2010,Sep,Kumuram Bheem,Lingapur,294.2
24792,2011-09-01,2011,Sep,Kumuram Bheem,Lingapur,114.0
24793,2012-09-01,2012,Sep,Kumuram Bheem,Lingapur,236.8
24794,2013-09-01,2013,Sep,Kumuram Bheem,Lingapur,194.4
24795,2014-09-01,2014,Sep,Kumuram Bheem,Lingapur,228.0
24796,2015-09-01,2015,Sep,Kumuram Bheem,Lingapur,330.0
24797,2016-09-01,2016,Sep,Kumuram Bheem,Lingapur,317.2
24798,2004-09-01,2004,Sep,Kumuram Bheem,Tiryani,67.4
24799,2005-09-01,2005,Sep,Kumuram Bheem,Tiryani,154.0
24800,2006-09-01,2006,Sep,Kumuram Bheem,Tiryani,225.2
24801,2007-09-01,2007,Sep,Kumuram Bheem,Tiryani,158.6
24802,2008-09-01,2008,Sep,Kumuram Bheem,Tiryani,119.0
24803,2009-09-01,2009,Sep,Kumuram Bheem,Tiryani,130.0
24804,2010-09-01,2010,Sep,Kumuram Bheem,Tiryani,193.0
24805,2011-09-01,2011,Sep,Kumuram Bheem,Tiryani,168.6
24806,2012-09-01,2012,Sep,Kumuram Bheem,Tiryani,218.6
24807,2013-09-01,2013,Sep,Kumuram Bheem,Tiryani,206.6
24808,2014-09-01,2014,Sep,Kumuram Bheem,Tiryani,216.2
24809,2015-09-01,2015,Sep,Kumuram Bheem,Tiryani,264.6
24810,2016-09-01,2016,Sep,Kumuram Bheem,Tiryani,272.2
24811,2004-09-01,2004,Sep,Kumuram Bheem,Rebbana,85.2
24812,2005-09-01,2005,Sep,Kumuram Bheem,Rebbana,140.0
24813,2006-09-01,2006,Sep,Kumuram Bheem,Rebbana,314.0
24814,2007-09-01,2007,Sep,Kumuram Bheem,Rebbana,258.2
24815,2008-09-01,2008,Sep,Kumuram Bheem,Rebbana,166.4
24816,2009-09-01,2009,Sep,Kumuram Bheem,Rebbana,150.9
24817,2010-09-01,2010,Sep,Kumuram Bheem,Rebbana,152.2
24818,2011-09-01,2011,Sep,Kumuram Bheem,Rebbana,180.6
24819,2012-09-01,2012,Sep,Kumuram Bheem,Rebbana,174.6
24820,2013-09-01,2013,Sep,Kumuram Bheem,Rebbana,54.0
24821,2014-09-01,2014,Sep,Kumuram Bheem,Rebbana,194.4
24822,2015-09-01,2015,Sep,Kumuram Bheem,Rebbana,199.8
24823,2016-09-01,2016,Sep,Kumuram Bheem,Rebbana,209.8
24824,2004-09-01,2004,Sep,Kumuram Bheem,Asifabad,388.8
24825,2005-09-01,2005,Sep,Kumuram Bheem,Asifabad,123.4
24826,2006-09-01,2006,Sep,Kumuram Bheem,Asifabad,354.6
24827,2007-09-01,2007,Sep,Kumuram Bheem,Asifabad,375.0
24828,2008-09-01,2008,Sep,Kumuram Bheem,Asifabad,113.4
24829,2009-09-01,2009,Sep,Kumuram Bheem,Asifabad,119.0
24830,2010-09-01,2010,Sep,Kumuram Bheem,Asifabad,234.0
24831,2011-09-01,2011,Sep,Kumuram Bheem,Asifabad,123.6
24832,2012-09-01,2012,Sep,Kumuram Bheem,Asifabad,175.8
24833,2013-09-01,2013,Sep,Kumuram Bheem,Asifabad,139.2
24834,2014-09-01,2014,Sep,Kumuram Bheem,Asifabad,195.2
24835,2015-09-01,2015,Sep,Kumuram Bheem,Asifabad,195.4
24836,2016-09-01,2016,Sep,Kumuram Bheem,Asifabad,226.6
24837,2004-09-01,2004,Sep,Kumuram Bheem,Kerameri,102.0
24838,2005-09-01,2005,Sep,Kumuram Bheem,Kerameri,86.2
24839,2006-09-01,2006,Sep,Kumuram Bheem,Kerameri,228.3
24840,2007-09-01,2007,Sep,Kumuram Bheem,Kerameri,118.0
24841,2008-09-01,2008,Sep,Kumuram Bheem,Kerameri,73.0
24842,2009-09-01,2009,Sep,Kumuram Bheem,Kerameri,110.0
24843,2010-09-01,2010,Sep,Kumuram Bheem,Kerameri,262.0
24844,2011-09-01,2011,Sep,Kumuram Bheem,Kerameri,119.2
24845,2012-09-01,2012,Sep,Kumuram Bheem,Kerameri,199.4
24846,2013-09-01,2013,Sep,Kumuram Bheem,Kerameri,167.4
24847,2014-09-01,2014,Sep,Kumuram Bheem,Kerameri,260.4
24848,2015-09-01,2015,Sep,Kumuram Bheem,Kerameri,296.6
24849,2016-09-01,2016,Sep,Kumuram Bheem,Kerameri,252.6
24850,2004-09-01,2004,Sep,Kumuram Bheem,Wankdi,125.9
24851,2005-09-01,2005,Sep,Kumuram Bheem,Wankdi,143.5
24852,2006-09-01,2006,Sep,Kumuram Bheem,Wankdi,228.3
24853,2007-09-01,2007,Sep,Kumuram Bheem,Wankdi,289.4
24854,2008-09-01,2008,Sep,Kumuram Bheem,Wankdi,172.4
24855,2009-09-01,2009,Sep,Kumuram Bheem,Wankdi,126.6
24856,2010-09-01,2010,Sep,Kumuram Bheem,Wankdi,248.4
24857,2011-09-01,2011,Sep,Kumuram Bheem,Wankdi,146.0
24858,2012-09-01,2012,Sep,Kumuram Bheem,Wankdi,340.2
24859,2013-09-01,2013,Sep,Kumuram Bheem,Wankdi,86.6
24860,2014-09-01,2014,Sep,Kumuram Bheem,Wankdi,279.4
24861,2015-09-01,2015,Sep,Kumuram Bheem,Wankdi,186.0
24862,2016-09-01,2016,Sep,Kumuram Bheem,Wankdi,361.0
24863,2004-09-01,2004,Sep,Kumuram Bheem,Kagaznagar,394.2
24864,2005-09-01,2005,Sep,Kumuram Bheem,Kagaznagar,123.4
24865,2006-09-01,2006,Sep,Kumuram Bheem,Kagaznagar,290.2
24866,2007-09-01,2007,Sep,Kumuram Bheem,Kagaznagar,285.6
24867,2008-09-01,2008,Sep,Kumuram Bheem,Kagaznagar,121.2
24868,2009-09-01,2009,Sep,Kumuram Bheem,Kagaznagar,179.2
24869,2010-09-01,2010,Sep,Kumuram Bheem,Kagaznagar,153.6
24870,2011-09-01,2011,Sep,Kumuram Bheem,Kagaznagar,124.8
24871,2012-09-01,2012,Sep,Kumuram Bheem,Kagaznagar,311.8
24872,2013-09-01,2013,Sep,Kumuram Bheem,Kagaznagar,179.4
24873,2014-09-01,2014,Sep,Kumuram Bheem,Kagaznagar,253.0
24874,2015-09-01,2015,Sep,Kumuram Bheem,Kagaznagar,160.0
24875,2016-09-01,2016,Sep,Kumuram Bheem,Kagaznagar,101.2
24876,2004-09-01,2004,Sep,Kumuram Bheem,Sirpur_T,388.8
24877,2005-09-01,2005,Sep,Kumuram Bheem,Sirpur_T,123.4
24878,2006-09-01,2006,Sep,Kumuram Bheem,Sirpur_T,328.4
24879,2007-09-01,2007,Sep,Kumuram Bheem,Sirpur_T,198.0
24880,2008-09-01,2008,Sep,Kumuram Bheem,Sirpur_T,127.2
24881,2009-09-01,2009,Sep,Kumuram Bheem,Sirpur_T,76.8
24882,2010-09-01,2010,Sep,Kumuram Bheem,Sirpur_T,257.8
24883,2011-09-01,2011,Sep,Kumuram Bheem,Sirpur_T,219.8
24884,2012-09-01,2012,Sep,Kumuram Bheem,Sirpur_T,379.6
24885,2013-09-01,2013,Sep,Kumuram Bheem,Sirpur_T,134.2
24886,2014-09-01,2014,Sep,Kumuram Bheem,Sirpur_T,368.4
24887,2015-09-01,2015,Sep,Kumuram Bheem,Sirpur_T,220.8
24888,2016-09-01,2016,Sep,Kumuram Bheem,Sirpur_T,150.6
24889,2004-09-01,2004,Sep,Kumuram Bheem,Kouthala,388.8
24890,2005-09-01,2005,Sep,Kumuram Bheem,Kouthala,123.4
24891,2006-09-01,2006,Sep,Kumuram Bheem,Kouthala,337.4
24892,2007-09-01,2007,Sep,Kumuram Bheem,Kouthala,244.8
24893,2008-09-01,2008,Sep,Kumuram Bheem,Kouthala,131.4
24894,2009-09-01,2009,Sep,Kumuram Bheem,Kouthala,92.4
24895,2010-09-01,2010,Sep,Kumuram Bheem,Kouthala,254.8
24896,2011-09-01,2011,Sep,Kumuram Bheem,Kouthala,231.8
24897,2012-09-01,2012,Sep,Kumuram Bheem,Kouthala,279.6
24898,2013-09-01,2013,Sep,Kumuram Bheem,Kouthala,186.4
24899,2014-09-01,2014,Sep,Kumuram Bheem,Kouthala,327.6
24900,2015-09-01,2015,Sep,Kumuram Bheem,Kouthala,137.8
24901,2016-09-01,2016,Sep,Kumuram Bheem,Kouthala,262.2
24902,2004-09-01,2004,Sep,Kumuram Bheem,Chintalamanepally,388.8
24903,2005-09-01,2005,Sep,Kumuram Bheem,Chintalamanepally,123.4
24904,2006-09-01,2006,Sep,Kumuram Bheem,Chintalamanepally,337.4
24905,2007-09-01,2007,Sep,Kumuram Bheem,Chintalamanepally,244.8
24906,2008-09-01,2008,Sep,Kumuram Bheem,Chintalamanepally,131.4
24907,2009-09-01,2009,Sep,Kumuram Bheem,Chintalamanepally,92.4
24908,2010-09-01,2010,Sep,Kumuram Bheem,Chintalamanepally,254.8
24909,2011-09-01,2011,Sep,Kumuram Bheem,Chintalamanepally,231.8
24910,2012-09-01,2012,Sep,Kumuram Bheem,Chintalamanepally,279.6
24911,2013-09-01,2013,Sep,Kumuram Bheem,Chintalamanepally,186.4
24912,2014-09-01,2014,Sep,Kumuram Bheem,Chintalamanepally,327.6
24913,2015-09-01,2015,Sep,Kumuram Bheem,Chintalamanepally,137.8
24914,2016-09-01,2016,Sep,Kumuram Bheem,Chintalamanepally,262.2
24915,2004-09-01,2004,Sep,Kumuram Bheem,Bejjur,71.0
24916,2005-09-01,2005,Sep,Kumuram Bheem,Bejjur,252.8
24917,2006-09-01,2006,Sep,Kumuram Bheem,Bejjur,286.8
24918,2007-09-01,2007,Sep,Kumuram Bheem,Bejjur,358.5
24919,2008-09-01,2008,Sep,Kumuram Bheem,Bejjur,151.6
24920,2009-09-01,2009,Sep,Kumuram Bheem,Bejjur,160.6
24921,2010-09-01,2010,Sep,Kumuram Bheem,Bejjur,284.8
24922,2011-09-01,2011,Sep,Kumuram Bheem,Bejjur,157.4
24923,2012-09-01,2012,Sep,Kumuram Bheem,Bejjur,341.4
24924,2013-09-01,2013,Sep,Kumuram Bheem,Bejjur,112.8
24925,2014-09-01,2014,Sep,Kumuram Bheem,Bejjur,411.45
24926,2015-09-01,2015,Sep,Kumuram Bheem,Bejjur,155.8
24927,2016-09-01,2016,Sep,Kumuram Bheem,Bejjur,291.8
24928,2004-09-01,2004,Sep,Kumuram Bheem,Penchikalpet,71.0
24929,2005-09-01,2005,Sep,Kumuram Bheem,Penchikalpet,252.8
24930,2006-09-01,2006,Sep,Kumuram Bheem,Penchikalpet,286.8
24931,2007-09-01,2007,Sep,Kumuram Bheem,Penchikalpet,358.5
24932,2008-09-01,2008,Sep,Kumuram Bheem,Penchikalpet,151.6
24933,2009-09-01,2009,Sep,Kumuram Bheem,Penchikalpet,160.6
24934,2010-09-01,2010,Sep,Kumuram Bheem,Penchikalpet,284.8
24935,2011-09-01,2011,Sep,Kumuram Bheem,Penchikalpet,157.4
24936,2012-09-01,2012,Sep,Kumuram Bheem,Penchikalpet,341.4
24937,2013-09-01,2013,Sep,Kumuram Bheem,Penchikalpet,112.8
24938,2014-09-01,2014,Sep,Kumuram Bheem,Penchikalpet,411.45
24939,2015-09-01,2015,Sep,Kumuram Bheem,Penchikalpet,155.8
24940,2016-09-01,2016,Sep,Kumuram Bheem,Penchikalpet,291.8
24941,2004-09-01,2004,Sep,Kumuram Bheem,Dahegaon,388.8
24942,2005-09-01,2005,Sep,Kumuram Bheem,Dahegaon,123.4
24943,2006-09-01,2006,Sep,Kumuram Bheem,Dahegaon,358.3
24944,2007-09-01,2007,Sep,Kumuram Bheem,Dahegaon,269.2
24945,2008-09-01,2008,Sep,Kumuram Bheem,Dahegaon,97.4
24946,2009-09-01,2009,Sep,Kumuram Bheem,Dahegaon,96.8
24947,2010-09-01,2010,Sep,Kumuram Bheem,Dahegaon,197.2
24948,2011-09-01,2011,Sep,Kumuram Bheem,Dahegaon,161.8
24949,2012-09-01,2012,Sep,Kumuram Bheem,Dahegaon,239.2
24950,2013-09-01,2013,Sep,Kumuram Bheem,Dahegaon,148.6
24951,2014-09-01,2014,Sep,Kumuram Bheem,Dahegaon,359.6
24952,2015-09-01,2015,Sep,Kumuram Bheem,Dahegaon,209.6
24953,2016-09-01,2016,Sep,Kumuram Bheem,Dahegaon,216.2
24954,2004-09-01,2004,Sep,Mancherial,Jannaram,148.8
24955,2005-09-01,2005,Sep,Mancherial,Jannaram,222.8
24956,2006-09-01,2006,Sep,Mancherial,Jannaram,381.0
24957,2007-09-01,2007,Sep,Mancherial,Jannaram,388.0
24958,2008-09-01,2008,Sep,Mancherial,Jannaram,106.0
24959,2009-09-01,2009,Sep,Mancherial,Jannaram,98.3
24960,2010-09-01,2010,Sep,Mancherial,Jannaram,410.2
24961,2011-09-01,2011,Sep,Mancherial,Jannaram,120.4
24962,2012-09-01,2012,Sep,Mancherial,Jannaram,275.2
24963,2013-09-01,2013,Sep,Mancherial,Jannaram,123.2
24964,2014-09-01,2014,Sep,Mancherial,Jannaram,167.6
24965,2015-09-01,2015,Sep,Mancherial,Jannaram,229.2
24966,2016-09-01,2016,Sep,Mancherial,Jannaram,253.0
24967,2004-09-01,2004,Sep,Mancherial,Dandepalle,64.3
24968,2005-09-01,2005,Sep,Mancherial,Dandepalle,183.1
24969,2006-09-01,2006,Sep,Mancherial,Dandepalle,314.0
24970,2007-09-01,2007,Sep,Mancherial,Dandepalle,326.4
24971,2008-09-01,2008,Sep,Mancherial,Dandepalle,103.0
24972,2009-09-01,2009,Sep,Mancherial,Dandepalle,137.4
24973,2010-09-01,2010,Sep,Mancherial,Dandepalle,411.45
24974,2011-09-01,2011,Sep,Mancherial,Dandepalle,103.0
24975,2012-09-01,2012,Sep,Mancherial,Dandepalle,233.0
24976,2013-09-01,2013,Sep,Mancherial,Dandepalle,164.0
24977,2014-09-01,2014,Sep,Mancherial,Dandepalle,180.4
24978,2015-09-01,2015,Sep,Mancherial,Dandepalle,184.2
24979,2016-09-01,2016,Sep,Mancherial,Dandepalle,334.4
24980,2004-09-01,2004,Sep,Mancherial,Luxettipet,67.8
24981,2005-09-01,2005,Sep,Mancherial,Luxettipet,204.8
24982,2006-09-01,2006,Sep,Mancherial,Luxettipet,353.2
24983,2007-09-01,2007,Sep,Mancherial,Luxettipet,300.6
24984,2008-09-01,2008,Sep,Mancherial,Luxettipet,148.4
24985,2009-09-01,2009,Sep,Mancherial,Luxettipet,237.4
24986,2010-09-01,2010,Sep,Mancherial,Luxettipet,397.6
24987,2011-09-01,2011,Sep,Mancherial,Luxettipet,229.2
24988,2012-09-01,2012,Sep,Mancherial,Luxettipet,214.2
24989,2013-09-01,2013,Sep,Mancherial,Luxettipet,287.2
24990,2014-09-01,2014,Sep,Mancherial,Luxettipet,255.6
24991,2015-09-01,2015,Sep,Mancherial,Luxettipet,222.0
24992,2016-09-01,2016,Sep,Mancherial,Luxettipet,285.8
24993,2004-09-01,2004,Sep,Mancherial,Hajipur,72.0
24994,2005-09-01,2005,Sep,Mancherial,Hajipur,239.8
24995,2006-09-01,2006,Sep,Mancherial,Hajipur,411.45
24996,2007-09-01,2007,Sep,Mancherial,Hajipur,336.4
24997,2008-09-01,2008,Sep,Mancherial,Hajipur,234.8
